"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"Nesc[11]";2438.68608;1506.18488519825;624;1377;2052;3144;6121.02499800911;1.04913488296442;59
"Nesc[12]";1766.48517333333;171.555038890113;1465;1646;1755;1874;2138;1.00156978927474;3400
"Nesc[13]";2448.68793333333;206.96914176773;2089;2303;2433;2578;2900.02499579836;1.00108738063872;18000
"Nesc[14]";2867.73704;2588.17986725531;290;1109;2128;3732;10460;1.00926504891182;280
"Nesc[15]";1788.41637333333;472.821605340591;1053;1448;1728;2055;2892;1.00963203457047;240
"Nesc[16]";6290.70734666667;298.806760856853;5747;6082;6276.00000000001;6489.00000000001;6910;1.00463590362065;550
"Nesc[17]";1666.88745333333;129.294063898208;1440;1577;1658;1748;1943;1.00109384143859;17000
"Nesc[18]";688.68456;192.033556102647;396;552;660;794;1141;1.00241794461191;1400
"Nesc[19]";1797.37805333333;297.314794670854;1305;1587;1766;1977;2459;1.0020818773462;1800
"Nesc[21]";2203.03929333333;1651.37154657651;341;1027;1764;2911;6845.04999287937;1.00768763513951;690
"Nesc[22]";2993.23589333333;286.136757205804;2494;2791;2974;3172;3617;1.00185865225001;2300
"Nesc[23]";7562.84066666667;280.045429252925;7048;7369;7552;7744.00000000001;8139;1.00388022523939;690
"Nesc[24]";5213.71689333333;306.161927415803;4658;4998;5200;5409;5859;1.00214514913674;1700
"Nesc[25]";2718.92494666667;230.546598449824;2308;2557;2705;2865;3212;1.00209393957057;1800
"Nesc[26]";5447.78462666667;358.17140989259;4813;5200;5423;5668;6217;1.0040171042641;780
"Nesc[27]";6661.83746666667;371.133754523126;5975;6403;6648;6903;7436;1.00185668233907;2300
"Nesc[28]";1177.40254666667;160.755946211966;910;1063;1161;1274;1538;1.00102818220627;40000
"Nesc[29]";2867.76802666667;300.773605554959;2354;2654;2838;3055;3527;1.00618974789817;390
"Nesc[30]";6458.63226666667;363.396710993816;5777;6208;6447;6695;7203;1.00141685429034;4600
"Nesc[31]";6447.75132;365.013427071229;5771;6192;6435;6690;7196;1.0022956811732;1500
